transaction_id,account_id,merchant_id,transaction_type,payment_method,merchant_category,risk_tier,geography,amount,fee_amount,settlement_amount,settlement_days,transaction_date,settlement_date,fraud_flag,settled_flag,transaction_flag,chargeback_flag
TXN-03-00263,ACCT-19734,MERCH-1311,purchase,ach,entertainment,medium,US-Central,2001.36,29.36,1972.0,6.0,2025-12-10,2025-12-16,0,1,1,0
TXN-03-04124,ACCT-14323,MERCH-5857,refund,ach,services,medium,US-East,1797.82,40.39,1757.43,7.0,2025-12-28,2026-01-04,0,1,1,0
TXN-03-01876,ACCT-81276,MERCH-9594,purchase,wire,retail,medium,US-Central,4958.57,36.36,4922.21,4.0,2025-12-09,2025-12-13,0,1,1,0
TXN-03-00381,ACCT-82234,MERCH-4416,purchase,digital_wallet,food_and_beverage,low,US-Central,1317.54,21.3,1296.24,2.0,2025-12-25,2025-12-27,0,1,1,0
TXN-03-03944,ACCT-91961,MERCH-4460,purchase,debit_card,services,low,US-East,3189.99,60.53,3129.46,3.0,2025-12-17,2025-12-20,0,1,1,0
TXN-03-02822,ACCT-56294,MERCH-1495,withdrawal,digital_wallet,entertainment,low,US-East,4684.1,47.21,4636.89,1.0,2025-12-21,2025-12-22,0,1,1,0
TXN-03-04942,ACCT-41664,MERCH-3269,purchase,credit_card,entertainment,medium,APAC,4688.34,100.37,4587.97,2.0,2025-12-03,2025-12-05,0,0,1,0
TXN-03-02424,ACCT-15239,MERCH-8043,refund,debit_card,travel,low,APAC,4030.04,58.9,3971.14,7.0,2025-12-12,2025-12-19,0,1,1,0
TXN-03-03203,ACCT-25775,MERCH-8363,refund,debit_card,retail,low,APAC,3991.37,132.45,3858.92,2.0,2025-12-15,2025-12-17,0,1,1,0
TXN-03-05338,ACCT-23011,MERCH-8826,purchase,credit_card,travel,low,US-East,4624.0,161.58,4462.42,4.0,2025-12-14,2025-12-18,0,1,1,0
TXN-03-00155,ACCT-81009,MERCH-9364,withdrawal,credit_card,services,low,EU-West,4267.28,33.06,4234.22,1.0,2025-12-30,2025-12-31,0,1,1,0
TXN-03-04054,ACCT-91334,MERCH-1571,refund,ach,retail,high,EU-West,3371.3,101.19,3270.11,3.0,2025-12-02,2025-12-05,0,1,1,0
TXN-03-04539,ACCT-30612,MERCH-9528,purchase,debit_card,entertainment,low,EU-West,2536.92,13.09,2523.83,7.0,2025-12-12,2025-12-19,0,1,1,0
TXN-03-00425,ACCT-66745,MERCH-7093,purchase,digital_wallet,services,low,US-East,4896.06,105.16,4790.9,6.0,2025-12-16,2025-12-22,0,1,1,0
TXN-03-02238,ACCT-97898,MERCH-1993,refund,credit_card,retail,low,US-West,2739.45,72.12,2667.33,6.0,2025-12-25,2025-12-31,0,1,1,0
TXN-03-05485,ACCT-77147,MERCH-2845,purchase,digital_wallet,food_and_beverage,high,US-East,1083.34,19.86,1063.48,1.0,2025-12-03,2025-12-04,0,1,1,0
TXN-03-03437,ACCT-39036,MERCH-6979,transfer,credit_card,entertainment,medium,US-Central,2001.2,48.11,1953.09,7.0,2025-12-05,2025-12-12,0,1,1,0
TXN-03-01655,ACCT-54367,MERCH-5250,purchase,digital_wallet,entertainment,medium,US-East,3817.26,72.23,3745.03,4.0,2025-12-22,2025-12-26,0,1,1,0
TXN-03-05252,ACCT-24787,MERCH-2382,transfer,credit_card,retail,low,EU-West,2787.43,66.23,2721.2,2.0,2025-12-20,2025-12-22,0,1,1,0
TXN-03-00662,ACCT-24482,MERCH-9305,refund,ach,services,medium,APAC,1077.38,17.14,1060.24,6.0,2025-12-19,2025-12-25,0,1,1,0
TXN-03-01621,ACCT-17065,MERCH-6651,withdrawal,digital_wallet,retail,low,US-Central,1507.61,28.09,1479.52,6.0,2025-12-04,2025-12-10,0,1,1,0
TXN-03-02193,ACCT-12110,MERCH-2093,purchase,credit_card,travel,low,US-Central,2300.12,69.49,2230.63,4.0,2025-12-05,2025-12-09,0,1,1,0
TXN-03-05312,ACCT-24492,MERCH-4725,purchase,wire,services,high,US-Central,2886.78,58.4,2828.38,4.0,2025-12-06,2025-12-10,0,1,1,0
TXN-03-02973,ACCT-76931,MERCH-5360,transfer,digital_wallet,travel,low,APAC,3066.23,53.7,3012.53,2.0,2025-12-27,2025-12-29,0,1,1,0
TXN-03-05337,ACCT-43527,MERCH-7441,purchase,wire,retail,low,US-West,509.58,12.82,496.76,1.0,2025-12-04,2025-12-05,1,0,1,0
TXN-03-04052,ACCT-61757,MERCH-9741,purchase,digital_wallet,entertainment,medium,APAC,4697.5,113.44,4584.06,7.0,2025-12-22,2025-12-29,0,1,1,0
TXN-03-01689,ACCT-43915,MERCH-7836,purchase,credit_card,entertainment,medium,US-West,767.34,10.59,756.75,5.0,2025-12-15,2025-12-20,0,1,1,0
TXN-03-02392,ACCT-24994,MERCH-1273,refund,wire,entertainment,low,US-West,4642.39,52.34,4590.05,2.0,2025-12-27,2025-12-29,0,1,1,0
TXN-03-01517,ACCT-33884,MERCH-3686,purchase,credit_card,services,medium,US-West,4953.96,72.75,4881.21,7.0,2025-12-11,2025-12-18,0,1,1,1
TXN-03-04133,ACCT-76394,MERCH-9821,transfer,credit_card,entertainment,low,EU-West,3868.41,81.87,3786.54,1.0,2025-12-29,2025-12-30,0,1,1,0
TXN-03-01813,ACCT-36717,MERCH-3313,transfer,wire,services,medium,US-Central,2448.87,72.59,2376.28,4.0,2025-12-18,2025-12-22,0,1,1,0
TXN-03-02011,ACCT-26877,MERCH-5602,purchase,ach,food_and_beverage,medium,US-Central,3613.38,60.13,3553.25,7.0,2025-12-04,2025-12-11,0,1,1,0
TXN-03-02052,ACCT-75864,MERCH-9751,purchase,debit_card,food_and_beverage,high,US-Central,1830.26,62.03,1768.23,6.0,2025-12-20,2025-12-26,0,1,1,0
TXN-03-02409,ACCT-14263,MERCH-7498,transfer,credit_card,entertainment,medium,EU-West,2279.14,44.36,2234.78,5.0,2025-12-30,2026-01-04,0,1,1,0
TXN-03-04068,ACCT-71355,MERCH-8661,purchase,debit_card,food_and_beverage,medium,EU-West,1793.03,58.72,1734.31,5.0,2025-12-23,2025-12-28,0,1,1,0
TXN-03-03851,ACCT-22747,MERCH-7198,purchase,digital_wallet,travel,low,US-East,4008.57,57.28,3951.29,2.0,2025-12-18,2025-12-20,0,1,1,0
TXN-03-03132,ACCT-43344,MERCH-9998,refund,digital_wallet,entertainment,high,US-Central,1380.37,15.46,1364.91,2.0,2025-12-29,2025-12-31,0,1,1,0
TXN-03-03592,ACCT-76338,MERCH-7534,purchase,debit_card,food_and_beverage,low,US-West,2761.87,90.06,2671.81,7.0,2025-12-20,2025-12-27,0,1,1,0
TXN-03-04651,ACCT-29644,MERCH-4213,refund,ach,travel,high,EU-West,1459.32,33.88,1425.44,4.0,2025-12-10,2025-12-14,0,1,1,0
TXN-03-03927,ACCT-37238,MERCH-1740,withdrawal,debit_card,services,medium,US-East,1254.11,14.85,1239.26,4.0,2025-12-14,2025-12-18,0,1,1,0
TXN-03-03692,ACCT-43671,MERCH-4952,purchase,wire,retail,low,EU-West,217.15,3.86,213.29,5.0,2025-12-09,2025-12-14,0,1,1,0
TXN-03-04899,ACCT-79185,MERCH-8183,refund,debit_card,travel,low,US-Central,1290.58,24.1,1266.48,5.0,2025-12-09,2025-12-14,0,0,1,0
TXN-03-05169,ACCT-22739,MERCH-7696,transfer,wire,entertainment,high,EU-West,3438.28,113.89,3324.39,6.0,2025-12-07,2025-12-13,0,1,1,0
TXN-03-02632,ACCT-43007,MERCH-3053,refund,debit_card,travel,high,US-East,192.48,2.55,189.93,1.0,2025-12-20,2025-12-21,0,1,1,0
TXN-03-04717,ACCT-98668,MERCH-8484,purchase,wire,entertainment,low,US-West,1259.72,43.56,1216.16,1.0,2025-12-09,2025-12-10,0,1,1,0
TXN-03-00955,ACCT-74545,MERCH-8690,purchase,debit_card,retail,low,US-Central,702.04,23.44,678.6,3.0,2025-12-02,2025-12-05,0,1,1,0
TXN-03-03595,ACCT-38838,MERCH-3414,transfer,credit_card,travel,low,US-West,4661.0,93.24,4567.76,1.0,2025-12-06,2025-12-07,0,1,1,0
TXN-03-01362,ACCT-97333,MERCH-3689,purchase,digital_wallet,services,high,EU-West,3458.24,28.25,3429.99,5.0,2025-12-14,2025-12-19,0,1,1,0
TXN-03-02461,ACCT-91676,MERCH-9038,purchase,credit_card,entertainment,medium,US-West,3505.83,60.78,3445.05,5.0,2025-12-17,2025-12-22,0,1,1,0
TXN-03-02764,ACCT-42612,MERCH-6715,withdrawal,debit_card,retail,low,US-West,4853.28,112.64,4740.64,5.0,2025-12-26,2025-12-31,0,1,1,0
TXN-03-04543,ACCT-52475,MERCH-1062,purchase,credit_card,entertainment,low,EU-West,3819.78,85.78,3734.0,2.0,2025-12-04,2025-12-06,0,1,1,0
TXN-03-01697,ACCT-87964,MERCH-2545,withdrawal,debit_card,services,low,US-Central,2442.42,22.18,2420.24,1.0,2025-12-19,2025-12-20,0,1,1,0
TXN-03-02433,ACCT-77788,MERCH-1159,purchase,wire,travel,low,US-West,526.65,18.11,508.54,7.0,2025-12-24,2025-12-31,0,0,1,0
TXN-03-03837,ACCT-89666,MERCH-1188,transfer,debit_card,retail,low,US-Central,3637.25,117.13,3520.12,4.0,2025-12-20,2025-12-24,1,1,1,0
TXN-03-03118,ACCT-36248,MERCH-8583,refund,digital_wallet,retail,high,APAC,4436.09,105.02,4331.07,1.0,2025-12-22,2025-12-23,0,1,1,0
TXN-03-01704,ACCT-52003,MERCH-3611,transfer,digital_wallet,services,medium,US-West,3694.54,24.37,3670.17,6.0,2025-12-22,2025-12-28,0,1,1,0
TXN-03-02741,ACCT-13563,MERCH-4583,refund,debit_card,food_and_beverage,high,US-East,3712.23,106.59,3605.64,4.0,2025-12-27,2025-12-31,0,1,1,0
TXN-03-04264,ACCT-88966,MERCH-4909,purchase,debit_card,entertainment,medium,US-East,36.35,0.61,35.74,2.0,2025-12-19,2025-12-21,0,1,1,0
TXN-03-00061,ACCT-80002,MERCH-7454,refund,credit_card,entertainment,medium,EU-West,1952.58,53.15,1899.43,3.0,2025-12-17,2025-12-20,0,1,1,0
TXN-03-00994,ACCT-62476,MERCH-5678,purchase,ach,travel,medium,US-Central,2048.4,34.66,2013.74,6.0,2025-12-26,2026-01-01,0,1,1,0
TXN-03-03179,ACCT-58402,MERCH-9681,transfer,ach,services,medium,US-West,2160.03,55.34,2104.69,4.0,2025-12-08,2025-12-12,0,1,1,0
TXN-03-04708,ACCT-67896,MERCH-5438,purchase,ach,services,low,US-West,645.52,18.04,627.48,5.0,2025-12-14,2025-12-19,0,1,1,0
TXN-03-03856,ACCT-49580,MERCH-1277,refund,digital_wallet,food_and_beverage,low,US-Central,2502.74,65.55,2437.19,7.0,2025-12-04,2025-12-11,0,1,1,0
TXN-03-00162,ACCT-17188,MERCH-4193,transfer,credit_card,services,low,US-West,2867.62,48.6,2819.02,5.0,2025-12-25,2025-12-30,0,1,1,0
TXN-03-01670,ACCT-31667,MERCH-2577,purchase,debit_card,food_and_beverage,low,APAC,4331.84,146.6,4185.24,2.0,2025-12-08,2025-12-10,0,1,1,0
TXN-03-02566,ACCT-56705,MERCH-1774,purchase,digital_wallet,travel,low,US-Central,151.62,2.57,149.05,4.0,2025-12-21,2025-12-25,0,1,1,0
TXN-03-05326,ACCT-78025,MERCH-9897,purchase,credit_card,services,low,APAC,2964.65,53.7,2910.95,1.0,2025-12-06,2025-12-07,0,1,1,0
TXN-03-00512,ACCT-85964,MERCH-7867,purchase,credit_card,services,medium,US-Central,928.68,26.69,901.99,6.0,2025-12-16,2025-12-22,0,0,1,0
TXN-03-02274,ACCT-17283,MERCH-9485,purchase,credit_card,entertainment,low,US-East,4909.18,166.36,4742.82,2.0,2025-12-07,2025-12-09,0,1,1,0
TXN-03-03302,ACCT-73476,MERCH-1926,purchase,debit_card,entertainment,medium,US-West,111.24,1.18,110.06,7.0,2025-12-21,2025-12-28,0,1,1,0
TXN-03-00004,ACCT-57864,MERCH-8534,purchase,digital_wallet,food_and_beverage,low,APAC,92.18,3.06,89.12,2.0,2025-12-29,2025-12-31,0,1,1,0
TXN-03-01230,ACCT-29788,MERCH-3019,transfer,credit_card,entertainment,low,US-Central,1216.71,15.97,1200.74,4.0,2025-12-07,2025-12-11,0,1,1,0
TXN-03-01149,ACCT-87421,MERCH-3318,purchase,credit_card,entertainment,low,US-West,1783.24,51.55,1731.69,4.0,2025-12-11,2025-12-15,0,1,1,0
TXN-03-01907,ACCT-11518,MERCH-1257,purchase,credit_card,retail,medium,US-East,1201.35,28.37,1172.98,3.0,2025-12-14,2025-12-17,0,1,1,0
TXN-03-01085,ACCT-72846,MERCH-6694,purchase,debit_card,travel,low,US-Central,135.68,2.35,133.33,4.0,2025-12-23,2025-12-27,0,1,1,0
TXN-03-04860,ACCT-75511,MERCH-5706,purchase,credit_card,travel,medium,US-Central,579.18,8.45,570.73,6.0,2025-12-10,2025-12-16,0,1,1,0
TXN-03-05357,ACCT-13966,MERCH-8437,transfer,credit_card,food_and_beverage,low,US-West,3617.43,31.16,3586.27,1.0,2025-12-12,2025-12-13,0,1,1,0
TXN-03-02839,ACCT-53535,MERCH-4651,purchase,ach,retail,low,US-West,2732.86,80.26,2652.6,2.0,2025-12-25,2025-12-27,0,1,1,0
TXN-03-00754,ACCT-80007,,purchase,digital_wallet,food_and_beverage,medium,US-Central,2903.58,28.79,2874.79,3.0,2025-12-22,2025-12-25,0,1,1,0
TXN-03-01764,ACCT-26255,MERCH-3585,transfer,digital_wallet,retail,low,APAC,3714.57,52.5,3662.07,5.0,2025-12-16,2025-12-21,0,1,1,0
TXN-03-02582,ACCT-82322,MERCH-7488,withdrawal,digital_wallet,retail,high,US-Central,1395.33,35.6,1359.73,1.0,2025-12-27,2025-12-28,0,1,1,0
TXN-03-00884,ACCT-12862,MERCH-3693,purchase,wire,retail,low,US-Central,744.56,3.84,740.72,4.0,2025-12-08,2025-12-12,0,1,1,0
TXN-03-04089,ACCT-97241,MERCH-2260,transfer,digital_wallet,retail,medium,APAC,2484.27,81.5,2402.77,7.0,2025-12-16,2025-12-23,0,1,1,0
TXN-03-03979,ACCT-23802,MERCH-1990,transfer,debit_card,entertainment,low,US-Central,2836.04,64.66,2771.38,3.0,2025-12-16,2025-12-19,0,1,1,0
TXN-03-00416,ACCT-19521,MERCH-7185,purchase,credit_card,entertainment,low,US-West,470.87,2.57,468.3,1.0,2025-12-17,2025-12-18,0,1,1,0
TXN-03-03717,ACCT-24241,MERCH-1805,transfer,credit_card,retail,low,EU-West,2348.98,72.5,2276.48,3.0,2025-12-15,2025-12-18,0,1,1,0
TXN-03-00083,ACCT-99323,MERCH-2822,purchase,credit_card,food_and_beverage,low,US-West,2040.1,65.97,1974.13,3.0,2025-12-06,2025-12-09,0,1,1,0
TXN-03-00034,ACCT-79105,MERCH-9260,purchase,digital_wallet,travel,low,APAC,2003.95,22.94,1981.01,1.0,2025-12-12,2025-12-13,0,1,1,0
TXN-03-00627,ACCT-66697,MERCH-5087,purchase,wire,food_and_beverage,medium,APAC,235.01,1.21,233.8,2.0,2025-12-22,2025-12-24,0,1,1,0
TXN-03-04403,ACCT-20268,MERCH-9762,purchase,wire,entertainment,medium,US-West,438.39,14.49,423.9,2.0,2025-12-26,2025-12-28,0,1,1,0
TXN-03-05333,ACCT-21522,MERCH-1020,purchase,digital_wallet,travel,medium,US-East,257.65,4.05,253.6,4.0,2025-12-29,2026-01-02,0,0,1,0
TXN-03-04503,ACCT-35078,MERCH-7002,purchase,ach,food_and_beverage,high,EU-West,742.88,15.16,727.72,1.0,2025-12-02,2025-12-03,0,1,1,0
TXN-03-01972,ACCT-23867,MERCH-2080,withdrawal,digital_wallet,retail,high,US-West,4923.79,65.29,4858.5,1.0,2025-12-03,2025-12-04,0,1,1,0
TXN-03-02512,ACCT-49103,MERCH-6121,transfer,debit_card,food_and_beverage,high,US-East,3280.27,24.88,3255.39,2.0,2025-12-08,2025-12-10,0,1,1,1
TXN-03-02492,ACCT-69101,MERCH-6399,withdrawal,digital_wallet,services,medium,US-West,3220.01,83.16,3136.85,3.0,2025-12-08,2025-12-11,1,0,1,0
TXN-03-02579,ACCT-34635,MERCH-9180,refund,credit_card,entertainment,medium,US-East,2612.01,33.15,2578.86,2.0,2025-12-13,2025-12-15,0,1,1,0
TXN-03-04690,ACCT-82425,MERCH-5806,purchase,wire,entertainment,high,APAC,2034.88,37.7,1997.18,7.0,2025-12-11,2025-12-18,0,1,1,0
TXN-03-02350,ACCT-67140,MERCH-8282,purchase,debit_card,entertainment,medium,US-Central,4076.74,58.16,4018.58,4.0,2025-12-15,2025-12-19,0,1,1,0
TXN-03-01799,ACCT-43119,MERCH-6151,transfer,credit_card,entertainment,high,US-West,2850.7,79.68,2771.02,6.0,2025-12-09,2025-12-15,0,1,1,0
TXN-03-00904,ACCT-40071,MERCH-5029,transfer,credit_card,services,medium,US-East,2087.92,60.32,2027.6,7.0,2025-12-27,2026-01-03,0,1,1,0
TXN-03-04834,ACCT-75420,MERCH-4079,refund,wire,food_and_beverage,medium,EU-West,1340.71,13.07,1327.64,6.0,2025-12-22,2025-12-28,0,1,1,0
TXN-03-02073,ACCT-52781,MERCH-9534,purchase,debit_card,retail,low,EU-West,1652.27,16.12,1636.15,6.0,2025-12-19,2025-12-25,1,1,1,0
TXN-03-05265,ACCT-31018,MERCH-7941,transfer,digital_wallet,food_and_beverage,high,EU-West,4528.14,37.31,4490.83,1.0,2025-12-15,2025-12-16,0,1,1,0
TXN-03-04984,ACCT-80133,MERCH-8153,purchase,ach,entertainment,low,EU-West,1457.06,40.56,1416.5,3.0,2025-12-20,2025-12-23,0,1,1,0
TXN-03-01871,ACCT-75632,MERCH-1349,purchase,ach,services,low,APAC,3254.53,22.62,3231.91,3.0,2025-12-16,2025-12-19,0,1,1,0
TXN-03-00800,ACCT-60891,MERCH-2002,purchase,wire,retail,low,US-East,828.11,25.67,802.44,7.0,2025-12-07,2025-12-14,0,1,1,0
TXN-03-01509,ACCT-50891,MERCH-4251,purchase,wire,travel,low,US-East,914.55,24.5,890.05,6.0,2025-12-02,2025-12-08,0,1,1,0
TXN-03-00531,ACCT-63715,MERCH-2028,purchase,ach,travel,medium,US-Central,3737.88,121.73,3616.15,4.0,2025-12-10,2025-12-14,0,1,1,0
TXN-03-01347,ACCT-36246,MERCH-2210,withdrawal,ach,services,low,APAC,1541.69,49.53,1492.16,5.0,2025-12-17,2025-12-22,0,1,1,0
TXN-03-04435,ACCT-89176,MERCH-6564,transfer,credit_card,food_and_beverage,low,EU-West,2667.23,66.92,2600.31,5.0,2025-12-17,2025-12-22,0,1,1,1
TXN-03-03421,ACCT-15973,MERCH-1800,purchase,credit_card,food_and_beverage,low,US-West,2164.63,30.93,2133.7,2.0,2025-12-29,2025-12-31,0,1,1,0
TXN-03-00445,ACCT-29017,MERCH-4656,transfer,ach,travel,low,US-Central,333.12,2.18,330.94,1.0,2025-12-26,2025-12-27,0,1,1,0
TXN-03-02897,ACCT-34425,MERCH-3658,purchase,debit_card,travel,low,US-Central,4068.88,57.78,4011.1,3.0,2025-12-28,2025-12-31,0,1,1,0
TXN-03-05290,ACCT-40001,MERCH-3045,purchase,wire,services,low,US-West,992.25,25.11,967.14,1.0,2025-12-18,2025-12-19,0,1,1,0
TXN-03-04856,ACCT-72284,MERCH-4187,transfer,ach,services,low,US-West,3627.84,61.61,3566.23,3.0,2025-12-19,2025-12-22,0,1,1,0
TXN-03-03309,ACCT-76301,MERCH-4933,refund,digital_wallet,retail,medium,EU-West,4084.34,39.61,4044.73,5.0,2025-12-14,2025-12-19,0,1,1,0
TXN-03-04748,ACCT-87482,MERCH-3273,transfer,debit_card,retail,low,US-West,1303.04,18.08,1284.96,5.0,2025-12-15,2025-12-20,0,1,1,0
TXN-03-01723,ACCT-48292,MERCH-8775,transfer,credit_card,entertainment,low,US-West,1294.55,38.79,1255.76,4.0,2025-12-08,2025-12-12,0,1,1,0
TXN-03-05215,ACCT-25326,MERCH-9330,purchase,ach,food_and_beverage,high,APAC,2949.02,35.13,2913.89,7.0,2025-12-07,2025-12-14,0,1,1,0
TXN-03-03281,ACCT-72006,MERCH-9083,refund,credit_card,services,low,APAC,3987.94,62.09,3925.85,2.0,2025-12-14,2025-12-16,0,1,1,0
TXN-03-01207,ACCT-70151,MERCH-8051,purchase,credit_card,services,high,US-Central,1376.49,35.95,1340.54,4.0,2025-12-20,2025-12-24,0,1,1,0
TXN-03-02171,ACCT-94712,MERCH-7157,purchase,ach,food_and_beverage,medium,US-East,3424.25,87.8,3336.45,2.0,2025-12-21,2025-12-23,0,0,1,0
TXN-03-03394,ACCT-24283,MERCH-6672,refund,digital_wallet,entertainment,low,APAC,3098.78,82.45,3016.33,2.0,2025-12-27,2025-12-29,0,1,1,0
TXN-03-02525,ACCT-32889,MERCH-6870,purchase,wire,food_and_beverage,medium,US-East,2099.74,34.47,2065.27,6.0,2025-12-13,2025-12-19,0,1,1,0
TXN-03-04608,ACCT-80641,MERCH-7534,purchase,wire,entertainment,high,APAC,598.98,15.71,583.27,6.0,2025-12-13,2025-12-19,0,1,1,0
TXN-03-02000,ACCT-12433,MERCH-4543,transfer,ach,services,low,US-Central,3083.17,46.67,3036.5,7.0,2025-12-02,2025-12-09,0,1,1,0
TXN-03-04450,ACCT-44368,MERCH-5058,purchase,wire,travel,low,US-East,3041.36,84.35,2957.01,1.0,2025-12-12,2025-12-13,0,1,1,0
TXN-03-01602,ACCT-27600,MERCH-1263,purchase,credit_card,retail,medium,US-Central,3355.31,39.89,3315.42,7.0,2025-12-03,2025-12-10,0,1,1,0
TXN-03-03782,ACCT-52959,MERCH-1238,withdrawal,ach,food_and_beverage,low,EU-West,3234.88,57.65,3177.23,1.0,2025-12-04,2025-12-05,0,1,1,0
TXN-03-01477,ACCT-61121,MERCH-8227,withdrawal,debit_card,food_and_beverage,medium,US-East,3606.75,44.64,3562.11,7.0,2025-12-08,2025-12-15,0,1,1,0
TXN-03-03080,ACCT-88371,MERCH-3371,purchase,debit_card,retail,medium,US-West,3039.79,65.11,2974.68,2.0,2025-12-20,2025-12-22,0,1,1,0
TXN-03-03152,ACCT-98264,MERCH-5026,purchase,wire,retail,medium,US-East,3086.49,44.49,3042.0,5.0,2025-12-07,2025-12-12,0,0,1,0
TXN-03-00923,ACCT-23993,MERCH-2039,transfer,wire,services,low,US-Central,3732.87,103.02,3629.85,2.0,2025-12-02,2025-12-04,0,1,1,0
TXN-03-05310,ACCT-30662,MERCH-5400,transfer,ach,food_and_beverage,low,EU-West,93.21,2.39,90.82,5.0,2025-12-27,2026-01-01,0,0,1,1
TXN-03-00420,ACCT-86323,MERCH-2186,transfer,credit_card,entertainment,medium,APAC,4625.9,54.2,4571.7,6.0,2025-12-29,2026-01-04,0,1,1,0
TXN-03-02133,ACCT-94494,MERCH-6079,transfer,wire,food_and_beverage,medium,US-West,3533.95,19.79,3514.16,5.0,2025-12-06,2025-12-11,0,1,1,0
TXN-03-01091,ACCT-50117,MERCH-6737,purchase,ach,travel,medium,US-East,1111.39,16.94,1094.45,1.0,2025-12-09,2025-12-10,0,1,1,1
TXN-03-00607,ACCT-66872,MERCH-6117,purchase,ach,food_and_beverage,low,EU-West,1043.26,19.2,1024.06,7.0,2025-12-26,2026-01-02,0,1,1,0
TXN-03-02677,ACCT-67858,MERCH-6471,purchase,debit_card,travel,medium,US-East,4546.66,42.74,4503.92,5.0,2025-12-01,2025-12-06,0,0,1,0
TXN-03-00487,ACCT-32792,MERCH-1320,transfer,wire,retail,medium,US-West,3288.14,18.32,3269.82,5.0,2025-12-18,2025-12-23,0,1,1,0
TXN-03-01963,ACCT-77678,MERCH-4501,transfer,ach,services,low,US-Central,1754.36,19.24,1735.12,3.0,2025-12-02,2025-12-05,1,1,1,0
TXN-03-04177,ACCT-96711,MERCH-1091,withdrawal,ach,food_and_beverage,low,US-Central,229.85,1.31,228.54,4.0,2025-12-23,2025-12-27,0,0,1,0
TXN-03-02362,ACCT-83536,MERCH-5065,transfer,digital_wallet,services,medium,EU-West,4372.51,120.45,4252.06,5.0,2025-12-13,2025-12-18,0,1,1,0
TXN-03-02770,ACCT-55391,MERCH-8475,purchase,digital_wallet,travel,high,EU-West,2272.66,58.61,2214.05,5.0,2025-12-27,2026-01-01,0,1,1,0
TXN-03-03801,ACCT-41757,MERCH-8143,refund,credit_card,retail,low,US-West,2814.24,85.32,2728.92,2.0,2025-12-16,2025-12-18,0,1,1,0
TXN-03-02062,ACCT-24174,MERCH-9730,withdrawal,digital_wallet,entertainment,medium,EU-West,3589.28,21.89,3567.39,6.0,2025-12-11,2025-12-17,0,1,1,0
TXN-03-03499,ACCT-96666,MERCH-5556,withdrawal,digital_wallet,retail,low,APAC,1102.75,8.63,1094.12,7.0,2025-12-03,2025-12-10,0,1,1,0
TXN-03-01758,ACCT-45573,MERCH-6416,purchase,wire,travel,high,US-East,1182.0,12.62,1169.38,7.0,2025-12-11,2025-12-18,0,1,1,0
TXN-03-00458,ACCT-53923,MERCH-3703,refund,digital_wallet,services,high,EU-West,1971.61,52.59,1919.02,5.0,2025-12-03,2025-12-08,0,1,1,0
TXN-03-04820,ACCT-97356,MERCH-7330,purchase,digital_wallet,retail,low,US-West,3594.29,54.82,3539.47,6.0,2025-12-27,2026-01-02,0,1,1,0
TXN-03-05399,ACCT-30800,MERCH-2985,purchase,digital_wallet,retail,medium,US-Central,2121.72,33.34,2088.38,3.0,2025-12-22,2025-12-25,0,1,1,0
TXN-03-03858,ACCT-21357,MERCH-2235,transfer,credit_card,travel,medium,EU-West,149.99,1.61,148.38,6.0,2025-12-07,2025-12-13,0,1,1,0
TXN-03-00414,ACCT-35821,MERCH-8964,purchase,digital_wallet,services,medium,US-Central,1795.18,13.35,1781.83,2.0,2025-12-13,2025-12-15,0,1,1,0
TXN-03-04153,ACCT-73262,MERCH-5122,purchase,ach,retail,high,US-West,1017.31,8.49,1008.82,2.0,2025-12-02,2025-12-04,1,1,1,0
TXN-03-04154,ACCT-24186,MERCH-9982,purchase,digital_wallet,entertainment,medium,US-East,2937.76,40.08,2897.68,2.0,2025-12-08,2025-12-10,0,1,1,1
TXN-03-00889,ACCT-41282,MERCH-6159,purchase,digital_wallet,retail,low,US-Central,4304.49,106.59,4197.9,4.0,2025-12-16,2025-12-20,0,1,1,0
TXN-03-03391,ACCT-25079,MERCH-8676,purchase,digital_wallet,services,medium,EU-West,1447.33,47.1,1400.23,1.0,2025-12-12,2025-12-13,0,1,1,0
TXN-03-02024,ACCT-94736,MERCH-4670,refund,ach,entertainment,low,APAC,3490.25,61.41,3428.84,2.0,2025-12-07,2025-12-09,0,1,1,0
TXN-03-02634,ACCT-51292,MERCH-8276,purchase,digital_wallet,entertainment,low,US-East,303.62,3.55,300.07,5.0,2025-12-12,2025-12-17,0,1,1,0
TXN-03-00963,ACCT-82485,MERCH-4455,transfer,credit_card,entertainment,medium,EU-West,2540.63,53.79,2486.84,7.0,2025-12-10,2025-12-17,0,1,1,0
TXN-03-04519,ACCT-62941,MERCH-8716,refund,ach,entertainment,medium,EU-West,811.22,18.02,793.2,3.0,2025-12-03,2025-12-06,0,1,1,0
TXN-03-01619,ACCT-19663,MERCH-9774,purchase,ach,food_and_beverage,low,EU-West,855.87,7.95,847.92,1.0,2025-12-23,2025-12-24,1,1,1,0
TXN-03-01916,ACCT-75782,MERCH-1002,transfer,ach,retail,high,US-West,2053.38,35.14,2018.24,3.0,2025-12-28,2025-12-31,0,1,1,0
TXN-03-04864,ACCT-19254,MERCH-7592,purchase,digital_wallet,entertainment,low,EU-West,4478.03,97.65,4380.38,2.0,2025-12-27,2025-12-29,0,1,1,0
